,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_cache_size,param_gamma,param_kernel,param_max_iter,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
43,57.586381149291995,2.230345552555063,3.7415310382843017,0.05422411511619242,1.0,2000,100000.0,sigmoid,500,"{'C': 1.0, 'cache_size': 2000, 'gamma': 100000.0, 'kernel': 'sigmoid', 'max_iter': 500}",0.06037959667852906,0.060383178124443916,0.060383178124443916,0.060383178124443916,0.060383178124443916,0.06038246183526095,1.4325783659424608e-06,50
44,158.9311646461487,0.5137287266222244,12.339255094528198,0.17739450525861467,1.0,2000,1.0,rbf,500,"{'C': 1.0, 'cache_size': 2000, 'gamma': 1.0, 'kernel': 'rbf', 'max_iter': 500}",0.06583629893238434,0.06500978705735809,0.06423868556853905,0.06465389406251854,0.06566225754789727,0.06508018463373946,0.000600885655780997,45
45,4.549375438690186,0.0770167615126752,0.22395596504211426,0.04114862009178112,1.0,2000,1.0,linear,500,"{'C': 1.0, 'cache_size': 2000, 'gamma': 1.0, 'kernel': 'linear', 'max_iter': 500}",0.07526690391459075,0.11281807936413785,0.11596180081855388,0.06566225754789727,0.10196334302153152,0.09433447693334227,0.020264514799814923,16
46,17.501863050460816,2.39959340458516,6.151923608779907,0.8555336112849578,1.0,2000,1.0,poly,500,"{'C': 1.0, 'cache_size': 2000, 'gamma': 1.0, 'kernel': 'poly', 'max_iter': 500}",0.04584816132858838,0.07669494038792336,0.11157245388219941,0.07711014888190285,0.0688059790023133,0.07600633669658548,0.021109248970521587,37
47,60.32797904014588,2.6177161207027493,3.7042985916137696,0.01779199910385475,1.0,2000,1.0,sigmoid,500,"{'C': 1.0, 'cache_size': 2000, 'gamma': 1.0, 'kernel': 'sigmoid', 'max_iter': 500}",0.06037959667852906,0.060383178124443916,0.060383178124443916,0.060383178124443916,0.060383178124443916,0.06038246183526095,1.4325783659424608e-06,50
48,157.17997488975524,0.35274376654247397,69.1959454536438,1.6016931759060764,1.0,2000,1e-05,rbf,500,"{'C': 1.0, 'cache_size': 2000, 'gamma': 1e-05, 'kernel': 'rbf', 'max_iter': 500}",0.12502965599051008,0.12509638768610237,0.12509638768610237,0.1237321312058841,0.12646064416632066,0.12508304134698392,0.0008632443435079613,5
49,4.4898885726928714,0.07803183201848381,0.23243122100830077,0.029694885078724306,1.0,2000,1e-05,linear,500,"{'C': 1.0, 'cache_size': 2000, 'gamma': 1e-05, 'kernel': 'linear', 'max_iter': 500}",0.07526690391459075,0.11281807936413785,0.11596180081855388,0.06566225754789727,0.10196334302153152,0.09433447693334227,0.020264514799814923,16
50,4.992300653457642,0.059007202116814865,0.4300776481628418,0.036771352310884235,1.0,2000,1e-05,poly,500,"{'C': 1.0, 'cache_size': 2000, 'gamma': 1e-05, 'kernel': 'poly', 'max_iter': 500}",0.12413997627520759,0.06287442908832078,0.12497775668782253,0.11252150186843822,0.12521501868438223,0.10994573652083428,0.02401221189656436,9
51,60.748333072662355,3.9942756791385152,3.7337457180023192,0.020047701208133314,1.0,2000,1e-05,sigmoid,500,"{'C': 1.0, 'cache_size': 2000, 'gamma': 1e-05, 'kernel': 'sigmoid', 'max_iter': 500}",0.06037959667852906,0.060383178124443916,0.060383178124443916,0.060383178124443916,0.060383178124443916,0.06038246183526095,1.4325783659424608e-06,50
52,162.26868543624877,0.575238668227464,20.10532145500183,0.1804954290925506,1.0,2000,auto,rbf,500,"{'C': 1.0, 'cache_size': 2000, 'gamma': 'auto', 'kernel': 'rbf', 'max_iter': 500}",0.08760379596678529,0.08333827629159499,0.08630405124859125,0.08766830772880954,0.08832077821934872,0.08664704189102594,0.0017790631209953641,34
53,4.549490308761596,0.08640768497796804,0.22481188774108887,0.026627135217180343,1.0,2000,auto,linear,500,"{'C': 1.0, 'cache_size': 2000, 'gamma': 'auto', 'kernel': 'linear', 'max_iter': 500}",0.07526690391459075,0.11281807936413785,0.11596180081855388,0.06566225754789727,0.10196334302153152,0.09433447693334227,0.020264514799814923,16
54,4.972135543823242,0.06077360178266902,0.4205621242523193,0.019409845375268766,1.0,2000,auto,poly,500,"{'C': 1.0, 'cache_size': 2000, 'gamma': 'auto', 'kernel': 'poly', 'max_iter': 500}",0.12526690391459075,0.11014888190284121,0.1246811791921229,0.07076339047393083,0.11180971587875912,0.10853401427244895,0.019903158399237543,13
55,59.2835476398468,1.777546823191127,3.744760036468506,0.03730006439810087,1.0,2000,auto,sigmoid,500,"{'C': 1.0, 'cache_size': 2000, 'gamma': 'auto', 'kernel': 'sigmoid', 'max_iter': 500}",0.06037959667852906,0.060383178124443916,0.060383178124443916,0.060383178124443916,0.060383178124443916,0.06038246183526095,1.4325783659424608e-06,50
56,106.97148203849792,8.786255577613504,45.741418504714964,1.994764029456939,1.0,2000,scale,rbf,500,"{'C': 1.0, 'cache_size': 2000, 'gamma': 'scale', 'kernel': 'rbf', 'max_iter': 500}",0.07781731909845789,0.06524704905391779,0.06346758407972003,0.06328963758230026,0.06661130553413606,0.0672865790697064,0.005405042582137216,41
57,4.760803699493408,0.08093681709540547,0.22989239692687988,0.03230017662835204,1.0,2000,scale,linear,500,"{'C': 1.0, 'cache_size': 2000, 'gamma': 'scale', 'kernel': 'linear', 'max_iter': 500}",0.07526690391459075,0.11281807936413785,0.11596180081855388,0.06566225754789727,0.10196334302153152,0.09433447693334227,0.020264514799814923,16
58,74.12412323951722,3.381381000807221,5.691003608703613,0.5475857379634129,1.0,2000,scale,poly,500,"{'C': 1.0, 'cache_size': 2000, 'gamma': 'scale', 'kernel': 'poly', 'max_iter': 500}",0.06037959667852906,0.12224924372738596,0.12230855922652589,0.10421733198884868,0.12533364968266208,0.10689767626079034,0.0244301740759853,15
59,84.22782769203187,12.854062110008341,11.74647135734558,1.148164944489233,1.0,2000,scale,sigmoid,500,"{'C': 1.0, 'cache_size': 2000, 'gamma': 'scale', 'kernel': 'sigmoid', 'max_iter': 500}",0.10154211150652431,0.0986416750696957,0.10279376000949048,0.1009549795361528,0.05949344563734504,0.09268519435184167,0.01665046109513497,21
